precision,recall
0.2115914805950253,1.0
0.21159789129249226,1.0
0.2116043023784275,1.0
0.2116107138528663,1.0
0.211617125715844,1.0
0.2116235379673959,1.0
0.21162995060755735,1.0
0.21163636363636365,1.0
0.21164277705385012,1.0
0.21164919086005213,1.0
0.211655605055005,1.0
0.2116620196387441,1.0
0.21166843461130475,1.0
0.21167484997272232,1.0
0.21168126572303217,1.0
0.21168768186226963,1.0
0.21169409839047013,1.0
0.21170051530766898,1.0
0.2117069326139016,1.0
0.21171335030920335,1.0
0.2117197683936096,1.0
0.21172618686715577,1.0
0.2117326057298772,1.0
0.21173902498180935,1.0
0.2117454446229876,1.0
0.21175186465344734,1.0
0.21175828507322397,1.0
0.21176470588235294,1.0
0.21177112708086965,1.0
0.21177754866880952,1.0
0.21178397064620796,1.0
0.21179039301310043,1.0
0.21179681576952236,1.0
0.2118032389155092,1.0
0.21180966245109636,1.0
0.2118160863763193,1.0
0.2118225106912135,1.0
0.21182893539581438,1.0
0.21183536049015741,1.0
0.21184178597427808,1.0
0.21184821184821184,1.0
0.21185463811199418,1.0
0.21186106476566055,1.0
0.21186749180924644,1.0
0.21187391924278737,1.0
0.21188034706631878,1.0
0.2118867752798762,1.0
0.21189320388349514,1.0
0.21189963287721109,1.0
0.21190606226105954,1.0
0.211912492035076,1.0
0.21191892219929603,1.0
0.21192535275375513,1.0
0.2119317836984888,1.0
0.2119382150335326,1.0
0.21194464675892208,1.0
0.21195107887469272,1.0
0.21195751138088012,1.0
0.2119639442775198,1.0
0.21197037756464732,1.0
0.21197681124229822,1.0
0.2119832453105081,1.0
0.2119896797693125,1.0
0.21199611461874696,1.0
0.2120025498588471,1.0
0.21200898548964847,1.0
0.21201542151118666,1.0
0.21202185792349726,1.0
0.21202829472661586,1.0
0.21203473192057806,1.0
0.21204116950541943,1.0
0.21204760748117563,1.0
0.2120540458478822,1.0
0.21206048460557478,1.0
0.212066923754289,1.0
0.21207336329406049,1.0
0.21207980322492484,1.0
0.2120862435469177,1.0
0.21209268426007472,1.0
0.21209912536443148,1.0
0.2121055668600237,1.0
0.21211200874688696,1.0
0.21211845102505694,1.0
0.2121248936945693,1.0
0.2121313367554597,1.0
0.2121377802077638,1.0
0.21214422405151726,1.0
0.21215066828675577,1.0
0.212157112913515,1.0
0.21216355793183062,1.0
0.2121700033417383,1.0
0.2121764491432738,1.0
0.21218289533647272,1.0
0.21218934192137084,1.0
0.21219578889800383,1.0
0.21220223626640738,1.0
0.21220868402661724,1.0
0.2122151321786691,1.0
0.21222158072259867,1.0
0.2122280296584417,1.0
0.21223447898623393,1.0
0.21224092870601105,1.0
0.21224737881780883,1.0
0.212253829321663,1.0
0.21226028021760934,1.0
0.21226673150568354,1.0
0.2122731831859214,1.0
0.21227963525835866,1.0
0.2122860877230311,1.0
0.21229254057997446,1.0
0.21229899382922454,1.0
0.21230544747081712,1.0
0.21231190150478796,1.0
0.21231835593117285,1.0
0.2123248107500076,1.0
0.21233126596132798,1.0
0.2123377215651698,1.0
0.21234417756156887,1.0
0.21235063395056097,1.0
0.21235709073218195,1.0
0.2123635479064676,1.0
0.21237000547345375,1.0
0.21237646343317623,1.0
0.21238292178567084,1.0
0.21238938053097345,1.0
0.21239583966911987,1.0
0.21240229920014597,1.0
0.2124087591240876,1.0
0.21241521944098057,1.0
0.21242168015086077,1.0
0.21242814125376402,1.0
0.21243460274972625,1.0
0.21244106463878326,1.0
0.212447526920971,1.0
0.21245398959632525,1.0
0.21246045266488198,1.0
0.212466916126677,1.0
0.21247337998174629,1.0
0.21247984423012564,1.0
0.21248630887185105,1.0
0.21249277390695834,1.0
0.21249923933548348,1.0
0.21250570515746234,1.0
0.21251217137293088,1.0
0.21251863798192497,1.0
0.21252510498448055,1.0
0.21253157238063358,1.0
0.21253804017041997,1.0
0.21254450835387564,1.0
0.21255097693103658,1.0
0.2125574459019387,1.0
0.21256391526661797,1.0
0.21257038502511033,1.0
0.21257685517745176,1.0
0.2125833257236782,1.0
0.21258979666382563,1.0
0.21259626799793005,1.0
0.2126027397260274,1.0
0.21260921184815368,1.0
0.21261568436434486,1.0
0.21262215727463696,1.0
0.21262863057906595,1.0
0.21263510427766782,1.0
0.21264157837047862,1.0
0.21264805285753433,1.0
0.21265452773887095,1.0
0.21266100301452454,1.0
0.21266747868453106,1.0
0.21267395474892659,1.0
0.21268043120774713,1.0
0.21268690806102872,1.0
0.2126933853088074,1.0
0.21269986295111923,1.0
0.21270634098800023,1.0
0.2127128194194865,1.0
0.21271929824561403,1.0
0.21272577746641894,1.0
0.21273225708193724,1.0
0.21273873709220506,1.0
0.21274521749725844,1.0
0.21275169829713345,1.0
0.2127581794918662,1.0
0.21276466108149275,1.0
0.21277114306604925,1.0
0.21277762544557172,1.0
0.21278410822009627,1.0
0.21279059138965906,1.0
0.21279707495429617,1.0
0.2128035589140437,1.0
0.21281004326893777,1.0
0.21281652801901454,1.0
0.2128230131643101,1.0
0.2128294987048606,1.0
0.21283598464070214,1.0
0.2128424709718709,1.0
0.21284895769840304,1.0
0.21285544482033464,1.0
0.21286193233770193,1.0
0.212868420250541,1.0
0.21287490855888808,1.0
0.2128813972627793,1.0
0.2128878863622508,1.0
0.2128943758573388,1.0
0.2129008657480795,1.0
0.21290735603450903,1.0
0.2129138467166636,1.0
0.21292033779457945,1.0
0.21292682926829268,1.0
0.21293332113783958,1.0
0.2129398134032563,1.0
0.21294630606457907,1.0
0.21295279912184412,1.0
0.21295929257508767,1.0
0.2129657864243459,1.0
0.21297228066965512,1.0
0.21297877531105147,1.0
0.21298527034857126,1.0
0.21299176578225068,1.0
0.212998261612126,1.0
0.2130047578382335,1.0
0.2130112544606094,1.0
0.21301775147928995,1.0
0.21302424889431143,1.0
0.2130307467057101,1.0
0.21303724491352224,1.0
0.21304374351778416,1.0
0.21305024251853208,1.0
0.21305674191580232,1.0
0.21306324170963117,1.0
0.21306974190005493,1.0
0.21307624248710985,1.0
0.2130827434708323,1.0
0.21308924485125857,1.0
0.21309574662842498,1.0
0.2131022488023678,1.0
0.2131087513731234,1.0
0.2131152543407281,1.0
0.21312175770521818,1.0
0.21312826146663005,1.0
0.213134765625,1.0
0.21314127018036438,1.0
0.21314777513275956,1.0
0.21315428048222188,1.0
0.2131607862287877,1.0
0.21316729237249335,1.0
0.21317379891337526,1.0
0.21318030585146974,1.0
0.21318681318681318,1.0
0.213193320919442,1.0
0.21319982904939253,1.0
0.21320633757670115,1.0
0.21321284650140432,1.0
0.2132193558235384,1.0
0.21322586554313977,1.0
0.21323237566024486,1.0
0.2132388861748901,1.0
0.21324539708711185,1.0
0.21325190839694658,1.0
0.21322788482091057,0.9998568155784651
0.21323439599364846,0.9998568155784651
0.21324090756405167,0.9998568155784651
0.2132474195321566,0.9998568155784651
0.21325393189799968,0.9998568155784651
0.2132604446616174,0.9998568155784651
0.21326695782304614,0.9998568155784651
0.2132734713823224,0.9998568155784651
0.21327998533948261,0.9998568155784651
0.21328649969456323,0.9998568155784651
0.2132930144476007,0.9998568155784651
0.21329952959863155,0.9998568155784651
0.21330604514769222,0.9998568155784651
0.21331256109481916,0.9998568155784651
0.21331907744004888,0.9998568155784651
0.21332559418341784,0.9998568155784651
0.21333211132496258,0.9998568155784651
0.21333862886471955,0.9998568155784651
0.21334514680272523,0.9998568155784651
0.21335166513901618,0.9998568155784651
0.2133581838736289,0.9998568155784651
0.21336470300659985,0.9998568155784651
0.2133712225379656,0.9998568155784651
0.21337774246776264,0.9998568155784651
0.2133842627960275,0.9998568155784651
0.21339078352279672,0.9998568155784651
0.21339730464810683,0.9998568155784651
0.21340382617199438,0.9998568155784651
0.21341034809449588,0.9998568155784651
0.2134168704156479,0.9998568155784651
0.21342339313548703,0.9998568155784651
0.21342991625404975,0.9998568155784651
0.2134364397713727,0.9998568155784651
0.21344296368749235,0.9998568155784651
0.21344948800244537,0.9998568155784651
0.21345601271626827,0.9998568155784651
0.21346253782899766,0.9998568155784651
0.2134690633406701,0.9998568155784651
0.21347558925132218,0.9998568155784651
0.21348211556099053,0.9998568155784651
0.2134886422697117,0.9998568155784651
0.21349516937752233,0.9998568155784651
0.213501696884459,0.9998568155784651
0.2135082247905583,0.9998568155784651
0.2135147530958569,0.9998568155784651
0.2135212818003914,0.9998568155784651
0.2135278109041984,0.9998568155784651
0.21353434040731453,0.9998568155784651
0.21354087030977645,0.9998568155784651
0.2135474006116208,0.9998568155784651
0.2135539313128842,0.9998568155784651
0.21356046241360327,0.9998568155784651
0.21356699391381473,0.9998568155784651
0.21357352581355518,0.9998568155784651
0.2135800581128613,0.9998568155784651
0.21358659081176976,0.9998568155784651
0.2135931239103172,0.9998568155784651
0.2135996574085403,0.9998568155784651
0.2136061913064758,0.9998568155784651
0.21361272560416028,0.9998568155784651
0.21361926030163053,0.9998568155784651
0.21362579539892315,0.9998568155784651
0.2136323308960749,0.9998568155784651
0.21363886679312244,0.9998568155784651
0.2136454030901025,0.9998568155784651
0.21365193978705177,0.9998568155784651
0.21365847688400696,0.9998568155784651
