fpr,tpr
0.0,0.0
3.842754486415863e-05,0.004438717067583047
0.0002689928140491104,0.0074455899198167235
0.00030742035891326904,0.010309278350515464
0.0009222610767398071,0.06099656357388316
0.0009991161664681244,0.06514891179839634
0.0009991161664681244,0.06600801832760596
0.001037543711332283,0.06600801832760596
0.004303885024785767,0.17826460481099657
0.005379856280982208,0.20074455899198168
0.005456711370710525,0.20231958762886598
0.005687276639895477,0.20618556701030927
0.00699381316527687,0.22050400916380297
0.007301233524190139,0.23124284077892326
0.011143988010606003,0.29667812142038946
0.011374553279790953,0.2986827033218786
0.011412980824655113,0.3008304696449026
0.01148983591438343,0.3031214203894616
0.013411213157591362,0.3254581901489118
0.013526495792183837,0.3268900343642612
0.016946547285093955,0.35266323024054985
0.0184836490796603,0.3629725085910653
0.02217269338661953,0.38831615120274915
0.024132498174691618,0.40607101947308133
0.024286208354148252,0.4066437571592211
0.03266341313453484,0.456758304696449
0.03312454367290474,0.4599083619702176
0.03312454367290474,0.4601947308132875
0.033239826307497215,0.46134020618556704
0.0340852322945087,0.4679266895761741
0.036275602351765746,0.4793814432989691
0.03665987780040733,0.4800973654066438
0.039926219113860816,0.49584765177548684
0.04104061791492142,0.5014318442153494
0.04173231372247627,0.504581901489118
0.04745801790723591,0.5270618556701031
0.049187257426123045,0.5359392898052692
0.05072435922068939,0.5425257731958762
0.054182838258463664,0.55684421534937
0.054221265803327826,0.5571305841924399
0.05733389693732467,0.5671534936998854
0.06006225262267994,0.5763172966781214
0.06348230411559005,0.5861970217640321
0.07162894362679169,0.606672394043528
0.07166737117165585,0.606815578465063
0.07370403104945625,0.6106815578465064
0.07401145140836952,0.6109679266895762
0.074126734042962,0.6116838487972509
0.08073627175959729,0.6264318442153494
0.08261922145794105,0.6285796105383734
0.0848864466049264,0.6338774341351661
0.08819121546324406,0.6397479954180985
0.0957614418014833,0.6586483390607102
0.09587672443607578,0.6592210767468499
0.09902778311493679,0.6652348224513173
0.10221726933866196,0.6712485681557846
0.10233255197325443,0.6722508591065293
0.10782769088882911,0.6805555555555556
0.10813511124774239,0.6809851088201604
0.12004765015563156,0.6995990836197021
0.12073934596318642,0.6997422680412371
0.12404411482150406,0.7040378006872853
0.12408254236636822,0.704610538373425
0.12561964416093455,0.7061855670103093
0.15274949083503056,0.7419816723940436
0.15793720939169195,0.7479954180985109
0.1693501902163471,0.763459335624284
0.1754601698497483,0.770475372279496
0.17557545248434078,0.770475372279496
0.18833339737924143,0.7830756013745704
0.19056219498136265,0.7853665521191294
0.1909848979748684,0.7859392898052692
0.19402067401913692,0.7888029782359679
0.20028436383199477,0.7943871706758304
0.20112976981900627,0.7965349369988545
0.2105829458555893,0.8038373424971363
0.21162048956692156,0.8059851088201604
0.21965184644353072,0.8109965635738832
0.2948929792875533,0.8530927835051546
0.30991814932943934,0.8606815578465064
0.3148753026169158,0.8626861397479955
0.3458863313222918,0.8820160366552119
0.4609384006455828,0.9354238258877434
0.4622833647158283,0.9358533791523482
0.46351304615148137,0.9365693012600229
0.47069899704107904,0.9390034364261168
0.4711217000345848,0.9391466208476518
0.5063213311301541,0.9511741122565864
0.5126234484878761,0.9534650630011455
0.5231910233255197,0.9567583046964491
0.5244975598509011,0.9574742268041238
0.5256503861968259,0.9576174112256587
0.5856357837297775,0.968069873997709
0.5874034507935288,0.968069873997709
0.6402797525266111,0.9733676975945017
0.6810129500826192,0.9809564719358533
0.6912346770164854,0.9825315005727376
0.7329669907389617,0.9876861397479955
0.7497982553894632,0.9889747995418099
0.8250009606886216,0.9935567010309279
0.8829112707989086,0.9964203894616266
0.8974368827575606,0.9974226804123711
0.9992698766475809,0.9997136311569301
1.0,1.0
