fpr,tpr
0.0,0.0
0.0,0.000143184421534937
0.0,0.002577319587628866
3.842754486415863e-05,0.002577319587628866
3.842754486415863e-05,0.005584192439862543
7.685508972831726e-05,0.005584192439862543
7.685508972831726e-05,0.005870561282932417
0.00011528263459247588,0.005870561282932417
0.00011528263459247588,0.007875143184421535
0.00015371017945663452,0.007875143184421535
0.00015371017945663452,0.0220504009163803
0.00019213772432079314,0.0220504009163803
0.00019213772432079314,0.023052691867124858
0.00023056526918495177,0.023052691867124858
0.00023056526918495177,0.02333906071019473
0.0002689928140491104,0.02333906071019473
0.0002689928140491104,0.025486827033218785
0.00030742035891326904,0.025486827033218785
0.00030742035891326904,0.02620274914089347
0.00034584790377742766,0.02620274914089347
0.00034584790377742766,0.02720504009163803
0.0003842754486415863,0.02720504009163803
0.0003842754486415863,0.027920962199312716
0.0004227029935057449,0.027920962199312716
0.0004227029935057449,0.029639175257731958
0.00046113053836990353,0.029639175257731958
0.00046113053836990353,0.029925544100801834
0.0004995580832340622,0.029925544100801834
0.0004995580832340622,0.030211912943871707
0.0005379856280982208,0.030211912943871707
0.0005379856280982208,0.03150057273768614
0.0005764131729623795,0.03150057273768614
0.0005764131729623795,0.034221076746849946
0.0006148407178265381,0.034221076746849946
0.0006148407178265381,0.03436426116838488
0.0006532682626906967,0.03436426116838488
0.0006532682626906967,0.039375715922107674
0.0006916958075548553,0.039375715922107674
0.0006916958075548553,0.040378006872852236
0.000730123352419014,0.040378006872852236
0.000730123352419014,0.041666666666666664
0.0007685508972831726,0.041666666666666664
0.0007685508972831726,0.04209621993127148
0.0008069784421473312,0.04209621993127148
0.0008069784421473312,0.04524627720504009
0.0008454059870114898,0.04524627720504009
0.0008454059870114898,0.04982817869415808
0.0008838335318756484,0.04982817869415808
0.0008838335318756484,0.05111683848797251
0.0009222610767398071,0.05111683848797251
0.0009222610767398071,0.05168957617411225
0.0009606886216039657,0.05168957617411225
0.0009606886216039657,0.05283505154639175
0.0009991161664681244,0.05283505154639175
0.0009991161664681244,0.05326460481099656
0.001037543711332283,0.05326460481099656
0.001037543711332283,0.0534077892325315
0.0010759712561964417,0.0534077892325315
0.0010759712561964417,0.05670103092783505
0.001152826345924759,0.05670103092783505
0.001152826345924759,0.06171248568155785
0.0011912538907889174,0.06171248568155785
0.0011912538907889174,0.0627147766323024
0.0012296814356530762,0.0627147766323024
0.0012296814356530762,0.06457617411225659
0.0012681089805172347,0.06457617411225659
0.0012681089805172347,0.06486254295532647
0.0013065365253813934,0.06486254295532647
0.0013065365253813934,0.06844215349369989
0.001344964070245552,0.06844215349369989
0.001344964070245552,0.07989690721649484
0.0013833916151097107,0.07989690721649484
0.0013833916151097107,0.08018327605956473
0.0014218191599738692,0.08018327605956473
0.0014218191599738692,0.0804696449026346
0.001460246704838028,0.0804696449026346
0.001460246704838028,0.08118556701030928
0.0014986742497021866,0.08118556701030928
0.0014986742497021866,0.08190148911798396
0.0015371017945663451,0.08190148911798396
0.0015371017945663451,0.08347651775486827
0.0015755293394305039,0.08347651775486827
0.0015755293394305039,0.0836197021764032
0.0016139568842946624,0.0836197021764032
0.0016139568842946624,0.08419243986254296
0.0016523844291588211,0.08419243986254296
0.0016523844291588211,0.08734249713631156
0.0016908119740229796,0.08734249713631156
0.0016908119740229796,0.08791523482245132
0.0017292395188871384,0.08791523482245132
0.0017292395188871384,0.08963344788087056
0.0018060946086154556,0.08963344788087056
0.0018060946086154556,0.09020618556701031
0.0018829496983437729,0.09020618556701031
0.0018829496983437729,0.09478808705612829
0.0019213772432079314,0.09478808705612829
0.0019213772432079314,0.09664948453608248
0.00195980478807209,0.09664948453608248
0.00195980478807209,0.0990836197021764
0.001998232332936249,0.0990836197021764
0.001998232332936249,0.10037227949599084
0.002036659877800407,0.10037227949599084
0.002036659877800407,0.10080183276059565
0.0021135149675287246,0.10080183276059565
0.0021135149675287246,0.10194730813287514
0.0021519425123928833,0.10194730813287514
0.0021519425123928833,0.10266323024054982
0.0021903700572570416,0.10266323024054982
0.0021903700572570416,0.10710194730813287
0.0022287976021212004,0.10710194730813287
0.0022287976021212004,0.10896334478808706
0.002267225146985359,0.10896334478808706
0.002267225146985359,0.10924971363115693
0.002305652691849518,0.10924971363115693
0.002305652691849518,0.10939289805269187
0.0023440802367136766,0.10939289805269187
0.0023440802367136766,0.1111111111111111
0.002382507781577835,0.1111111111111111
0.002382507781577835,0.11755441008018327
0.0024209353264419936,0.11755441008018327
0.0024209353264419936,0.11812714776632302
0.0024593628713061523,0.11812714776632302
0.0024593628713061523,0.12013172966781215
0.002497790416170311,0.12013172966781215
0.002497790416170311,0.1211340206185567
0.0025362179610344694,0.1211340206185567
0.0025362179610344694,0.12299541809851088
0.002574645505898628,0.12299541809851088
0.002574645505898628,0.12356815578465064
0.002613073050762787,0.12356815578465064
