mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_split,param_model__splitter,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.3281070391337077,0.08241884677533998,0.0,0.0,gini,3,3,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.21882526079813638,0.007733647295970709,0.0182799498240153,0.0009008585427597248,gini,3,3,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.7546314271552836,0.7168713172836377,0.7343258474069669,0.7352761972819627,0.01543014037618952,143
0.2704131603240967,0.07320474178422652,0.0,0.0,gini,3,3,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.32291491826375324,0.06833822320865743,0.0,0.0,gini,3,3,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.3111988703409831,0.0673915907930946,0.0,0.0,gini,3,3,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 3, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.28852160771687824,0.0017369344043376856,0.017051219940185547,0.00043284423003135,gini,3,4,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8161570245038366,0.8169823348340028,0.8408544422880232,0.8246646005419542,0.011452904030778623,122
0.2235257625579834,0.011639744969459331,0.0,0.0,gini,3,4,best,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.4430061976114909,0.09478532358198606,0.024666229883829754,0.003959400291555717,gini,3,4,best,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8237082194856858,0.8254214572805891,0.8402023177193656,0.8297773314952135,0.007404685420542485,118
0.2731570402781169,0.07025514404022373,0.0,0.0,gini,3,4,best,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.21449104944864908,0.002213840260616071,0.0,0.0,gini,3,4,best,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.3252561092376709,0.05555918636707042,0.0,0.0,gini,3,4,best,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.2300865650177002,0.014626503453195931,0.02139568328857422,0.0038272908026649667,gini,3,4,random,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.7445874812329656,0.7703938202566014,0.7653552903343737,0.7601121972746469,0.011168685451607503,138
0.22139779726664224,0.004695426708455683,0.0,0.0,gini,3,4,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.2685912450154622,0.07367537478283044,0.020548582077026367,0.004497712401064705,gini,3,4,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.7674505889944435,0.7875260217888254,0.7556726190633877,0.7702164099488855,0.013150339424295051,135
0.36927032470703125,0.0011595221340718466,0.0,0.0,gini,3,4,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.2838706175486247,0.06773836584175477,0.0,0.0,gini,3,4,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.22723189989725748,0.0075678595745854145,0.0,0.0,gini,3,4,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 3, 'model__min_samples_split': 4, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.33343505859375,0.017614726012065957,0.017494360605875652,0.0007865896938890265,gini,5,2,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.855917471956784,0.8588562587533688,0.8658891172278933,0.8602209493126821,0.004183715461581808,85
0.22549970944722494,0.009084310823580433,0.0,0.0,gini,5,2,best,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.5291191736857096,0.11692912240812427,0.026952664057413738,0.005511208177204625,gini,5,2,best,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8672037110024764,0.8669189526075866,0.8751415788413117,0.8697547474837917,0.0038108385684025798,46
0.3698116143544515,0.011306307990161569,0.0,0.0,gini,5,2,best,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.24094065030415854,0.032479611005091814,0.0,0.0,gini,5,2,best,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.21617929140726724,0.0018954372539053087,0.0,0.0,gini,5,2,best,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'best', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.26833033561706543,0.06968616904805942,0.019984324773152668,0.00489778775002983,gini,5,2,random,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8026659142520716,0.8156999734297715,0.813840636114237,0.8107355079320268,0.005756332190606183,131
0.2744863033294678,0.07066939669053737,0.0,0.0,gini,5,2,random,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.2792667547861735,0.0783252286308855,0.024674654006958008,0.004734451241985983,gini,5,2,random,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8164899539726688,0.8304794633749791,0.8027326847135097,0.8165673673537192,0.011327707215667211,128
0.2697771390279134,0.08097282331315636,0.0,0.0,gini,5,2,random,LatentDirichletAllocation(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,145
0.22293901443481445,0.004809677520716048,0.0,0.0,gini,5,2,random,LatentDirichletAllocation(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,145
0.28318166732788086,0.06959760337693581,0.0,0.0,gini,5,2,random,LatentDirichletAllocation(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 2, 'model__splitter': 'random', 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,145
0.49668002128601074,0.049788225118609725,0.02413018544514974,0.003952307409651504,gini,5,3,best,PCA(),5,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.855917471956784,0.8588562587533688,0.8658891172278933,0.8602209493126821,0.004183715461581808,85
0.27359549204508465,0.08032291004109987,0.0,0.0,gini,5,3,best,PCA(),10,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",,,,,,145
0.36932794253031415,0.0016101411510237326,0.01912069320678711,0.0008454515107491241,gini,5,3,best,PCA(),mle,"{'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_split': 3, 'model__splitter': 'best', 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8672037110024764,0.8669189526075866,0.8751415788413117,0.8697547474837917,0.0038108385684025798,46
