precision,recall
0.2115914805950253,1.0
0.21190143836863506,0.9998568155784651
0.21343849351919786,0.9997136311569301
0.21434930770883862,0.9997136311569301
0.2144766352268887,0.9995704467353952
0.21522617248928494,0.9994272623138603
0.21588764809601882,0.9992840778923253
0.2166382120130374,0.9992840778923253
0.21696822732077348,0.9992840778923253
0.21834512111159793,0.9989977090492554
0.2207106020818173,0.9988545246277205
0.22106364097363082,0.9987113402061856
0.22108466195442011,0.9987113402061856
0.22240648021175496,0.9985681557846506
0.222918331468755,0.9985681557846506
0.22312542004032387,0.9982817869415808
0.22528839629043204,0.9982817869415808
0.22537578794246,0.9982817869415808
0.22549241566674214,0.9982817869415808
0.22550700261991785,0.9982817869415808
0.22808337969174383,0.9979954180985109
0.22833742833742834,0.9979954180985109
0.2296664909042974,0.997852233676976
0.23004291845493563,0.997709049255441
0.23098862468079462,0.9972794959908362
0.23100394680110112,0.9972794959908362
0.23192751016057034,0.9968499427262314
0.23197387711582035,0.9968499427262314
0.2319816067441938,0.9968499427262314
0.23199706754640276,0.9968499427262314
0.23230974632843793,0.9965635738831615
0.23317138549170716,0.9964203894616266
0.23331209977537132,0.9964203894616266
0.23332774518021793,0.9964203894616266
0.2333355686695279,0.9964203894616266
0.23377234242709313,0.9962772050400917
0.2338587705441468,0.9962772050400917
0.2351171359994591,0.9958476517754868
0.23538768741327376,0.9958476517754868
0.2358708189158016,0.995561282932417
0.236221542643561,0.995418098510882
0.23745259489562334,0.9951317296678122
0.23747693569329598,0.9951317296678122
0.23807892573307757,0.9951317296678122
0.23809523809523808,0.9951317296678122
0.2385283316745032,0.9951317296678122
0.2399557812553978,0.9945589919816724
0.24027119582137052,0.9945589919816724
0.24030444559764746,0.9945589919816724
0.2403127594796568,0.9945589919816724
0.24032107393696156,0.9945589919816724
0.24033770457769627,0.9945589919816724
0.24102742103436306,0.9942726231386025
0.24127745343341675,0.9941294387170676
0.24194166637627626,0.9941294387170676
0.24236394735923483,0.9941294387170676
0.24243164914976081,0.9941294387170676
0.24349259804953344,0.9938430698739977
0.2460190800439763,0.993270332187858
0.24604525785628148,0.993270332187858
0.2488689407540395,0.9924112256586484
0.24931654676258994,0.9924112256586484
0.249397200129557,0.9922680412371134
0.2494061757719715,0.9922680412371134
0.24966670269880734,0.9921248568155785
0.24974769319492504,0.9921248568155785
0.2508963169521602,0.9919816723940436
0.25167175461549646,0.9915521191294387
0.2520197976563069,0.9915521191294387
0.2524799416484318,0.9912657502863689
0.25263657263803235,0.9912657502863689
0.2527011242517156,0.9912657502863689
0.2534133753065632,0.9912657502863689
0.2536733721739768,0.9912657502863689
0.2536826676438256,0.9912657502863689
0.2540736934820904,0.9912657502863689
0.2541203244870242,0.9912657502863689
0.2554542434198383,0.9908361970217641
0.25646727447928247,0.9908361970217641
0.256495793024204,0.9908361970217641
0.25664799910989133,0.9908361970217641
0.2566489854964947,0.9906930126002291
0.25887108848630036,0.9902634593356243
0.25944546580122313,0.9901202749140894
0.25987596316481865,0.9899770904925544
0.2604845698782923,0.9898339060710195
0.2607400143325916,0.9898339060710195
0.26281734099646026,0.98868843069874
0.2633405805393447,0.9885452462772051
0.26412278015921614,0.9881156930126003
0.2643171806167401,0.9879725085910653
0.26474764920360777,0.9876861397479955
0.2647578107008521,0.9876861397479955
0.26619038424406255,0.9869702176403208
0.2678744994362583,0.986540664375716
0.2679057469476631,0.986540664375716
0.26915858617453864,0.9856815578465064
0.2692322734561383,0.9856815578465064
0.26931653691170143,0.9856815578465064
0.2693376110176455,0.9856815578465064
0.26945967110415037,0.9853951890034365
0.26982508432033886,0.9851088201603666
0.27048922447695456,0.9848224513172967
0.2722666455545879,0.9848224513172967
0.2722774236966074,0.9848224513172967
0.27240682799318783,0.9848224513172967
0.27241761723700886,0.9848224513172967
0.27242840733552504,0.9848224513172967
0.2731823599523242,0.9845360824742269
0.273886365447446,0.9842497136311569
0.27507507507507506,0.9836769759450171
0.27599646415943424,0.9835337915234822
0.2760075541447342,0.9835337915234822
0.2762226512226512,0.9833906071019473
0.2771789592668847,0.9831042382588774
0.277429783794706,0.9829610538373424
0.2774522087054925,0.9829610538373424
0.27748352403671206,0.9826746849942726
0.27749474365194887,0.9826746849942726
0.27752840794209227,0.9826746849942726
0.277539631187318,0.9826746849942726
0.2775845332470474,0.9826746849942726
0.27774180493727235,0.9826746849942726
0.2777530454490267,0.9826746849942726
0.2777642868706492,0.9826746849942726
0.27777552920225035,0.9826746849942726
0.2778430023075989,0.9826746849942726
0.2778992549400713,0.9826746849942726
0.2779330174543393,0.9826746849942726
0.27795553035519016,0.9826746849942726
0.27819670801913565,0.9825315005727376
0.27844505762051613,0.9825315005727376
0.27850156256341574,0.9825315005727376
0.27890243902439027,0.9823883161512027
