fpr,tpr
0.0,0.0
0.00011528263459247588,0.0037227949599083618
0.0002689928140491104,0.01245704467353952
0.00046113053836990353,0.024484536082474227
0.0004995580832340622,0.024484536082474227
0.0007685508972831726,0.03579610538373425
0.001152826345924759,0.04868270332187858
0.001152826345924759,0.04882588774341352
0.001460246704838028,0.06171248568155785
0.002075087422664566,0.07703321878579611
0.0023440802367136766,0.08949026345933563
0.0023440802367136766,0.08963344788087056
0.002689928140491104,0.10352233676975946
0.0027283556853552626,0.10352233676975946
0.0027283556853552626,0.1036655211912944
0.0031510586788610078,0.11755441008018327
0.003189486223725166,0.11755441008018327
0.003189486223725166,0.11769759450171821
0.0036506167620950695,0.13459335624284077
0.0036506167620950695,0.13502290950744558
0.004265457479921608,0.14690721649484537
0.004265457479921608,0.14733676975945018
0.004880298197748146,0.16323024054982818
0.004918725742612305,0.16337342497136312
0.004918725742612305,0.16351660939289805
0.005687276639895477,0.177262313860252
0.005687276639895477,0.17740549828178695
0.006225262267993698,0.19029209621993126
0.006225262267993698,0.1904352806414662
0.00672482035122776,0.2063287514318442
0.0067632478960919186,0.2063287514318442
0.0067632478960919186,0.20661512027491408
0.0067632478960919186,0.20690148911798395
0.007416516158782615,0.21935853379152348
0.007416516158782615,0.21964490263459335
0.007454943703646774,0.21964490263459335
0.008261922145794106,0.23210194730813288
0.008261922145794106,0.23267468499427263
0.009184183222533912,0.24441580756013745
0.009184183222533912,0.24484536082474226
0.01006801675440956,0.25758877434135163
0.01006801675440956,0.25773195876288657
0.010798140106828575,0.2683276059564719
0.010798140106828575,0.2686139747995418
0.010836567651692733,0.2686139747995418
0.010836567651692733,0.26875715922107674
0.010874995196556892,0.26890034364261167
0.011720401183568381,0.2784936998854525
0.011720401183568381,0.27878006872852235
0.012412096991123237,0.2888029782359679
0.012412096991123237,0.28908934707903783
0.013142220343542252,0.2983963344788087
0.013142220343542252,0.2986827033218786
0.014064481420282058,0.30741695303550975
0.014064481420282058,0.3075601374570447
0.014986742497021865,0.31815578465063
0.014986742497021865,0.31829896907216493
0.01602428620835415,0.32603092783505155
0.01602428620835415,0.3261741122565865
0.01679283710563732,0.3353379152348224
0.01679283710563732,0.3356242840778923
0.01679283710563732,0.33576746849942724
0.01794566345156208,0.3472222222222222
0.018022518541290396,0.3472222222222222
0.018060946086154557,0.3472222222222222
0.019405910156400107,0.35538373424971365
0.019405910156400107,0.3555269186712486
0.019444337701264268,0.3555269186712486
0.020405026322868232,0.3642611683848797
0.020405026322868232,0.3645475372279496
0.02190370057257042,0.37399770904925544
0.02190370057257042,0.3741408934707904
0.02301809937363102,0.3821592210767468
0.023056526918495177,0.3821592210767468
0.023056526918495177,0.3824455899198167
0.024478346078469045,0.39232531500572737
0.024555201168197364,0.39232531500572737
0.025746455058986283,0.40191867124856817
0.02578488260385044,0.4020618556701031
0.02697613649463936,0.4117983963344788
0.02697613649463936,0.4119415807560137
0.028436383199477385,0.42038946162657503
0.028436383199477385,0.42081901489117984
0.030280905352957,0.42969644902634596
0.030280905352957,0.42998281786941583
0.03177957960265919,0.440864833906071
0.03181800714752334,0.440864833906071
0.03181800714752334,0.4411512027491409
0.031856434692387504,0.4411512027491409
0.033547246666410485,0.4497422680412371
0.03358567421127464,0.4497422680412371
0.03516120355070514,0.4579037800687285
0.035199631095569305,0.4579037800687285
0.036583022710679015,0.46563573883161513
0.036583022710679015,0.46577892325315007
0.03877339276793606,0.47279495990836196
0.03877339276793606,0.47308132875143183
0.040541059831687355,0.4789518900343643
0.040541059831687355,0.47923825887743415
0.042808284978672714,0.48940435280641464
0.042808284978672714,0.4896907216494845
0.04284671252353687,0.4896907216494845
0.045267647849978866,0.497709049255441
0.04788072090074165,0.5047250859106529
0.04788072090074165,0.5050114547537228
0.049955808323406216,0.5137457044673539
0.049955808323406216,0.5138888888888888
0.0527610190984898,0.522766323024055
0.05522038196979595,0.5316437571592211
0.05529723705952427,0.5316437571592211
0.057564462206509626,0.538659793814433
0.05760288975137379,0.538659793814433
0.05760288975137379,0.5389461626575028
0.06033124543672905,0.5466781214203894
0.06033124543672905,0.5468213058419243
0.06036967298159321,0.5469644902634594
0.06040810052645736,0.5469644902634594
0.06040810052645736,0.5471076746849943
0.062982746032356,0.5548396334478809
0.062982746032356,0.5551260022909508
0.06305960112208431,0.5551260022909508
0.0654805364485263,0.5642898052691867
0.0654805364485263,0.5647193585337915
0.06874687776197978,0.5754581901489118
0.06874687776197978,0.5756013745704467
0.0714368059024709,0.5851947308132875
0.07147523344733504,0.5851947308132875
0.07466471967106021,0.5927835051546392
0.07474157476078853,0.5927835051546392
0.07474157476078853,0.5929266895761741
0.07474157476078853,0.593213058419244
0.0747800023056527,0.593213058419244
0.07781577834992122,0.6039518900343642
0.07781577834992122,0.6040950744558992
0.08131268493255966,0.6106815578465064
0.08135111247742381,0.6108247422680413
0.08138954002228797,0.6108247422680413
0.08138954002228797,0.6109679266895762
0.08142796756715213,0.6109679266895762
0.08523229450870384,0.6197021764032073
0.085270722053568,0.6197021764032073
0.08968988971294624,0.6274341351660939
0.0897283172578104,0.6274341351660939
0.08976674480267456,0.6275773195876289
0.08980517234753872,0.6275773195876289
0.08980517234753872,0.6277205040091638
0.09364792683395458,0.63631156930126
0.09380163701341121,0.63631156930126
0.09795181185874034,0.6446162657502864
0.0979902394036045,0.6446162657502864
0.10221726933866196,0.6537800687285223
0.10229412442839027,0.6537800687285223
0.10229412442839027,0.6539232531500573
0.10233255197325443,0.6539232531500573
0.10671329208776852,0.663516609392898
0.10671329208776852,0.663659793814433
0.10679014717749682,0.663659793814433
0.11117088729201091,0.6712485681557846
0.11117088729201091,0.6713917525773195
0.11120931483687507,0.6713917525773195
0.11589747531030242,0.6802691867124857
0.12127733159128463,0.6891466208476518
